gameId,gameName,date,teamCode,teamName,orgId,personId,firstName,lastName,uniformNumber,isStarter,MIN,PTS,FG2M,FG2A,FG2P,FG3M,FG3A,FG3P,FTM,FTA,FTP,REB,DREB,OREB,AST,STL,BLK,BLKR,TO,PF,FD,PM,EFF
125526,29454-A-6,,COL,Colombia,40,409483,Julian,Betancurt,59,1,15:45,4,1,4,25,0,1,0,2,2,100,1,0,1,1,0,0,0,0,5,1,-3,2
125526,29454-A-6,,COL,Colombia,40,379442,Angel,Orozco,83,0,3:27,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,0,-5,0
125526,29454-A-6,,ARG,Argentina,14,362126,Benjamin,Pettovello,2,1,19:26,5,2,5,40,0,1,0,1,2,50,8,4,4,2,1,0,0,4,5,3,5,7
125526,29454-A-6,,ARG,Argentina,14,408871,Manuel,Hernandez,4,1,27:37,6,1,6,16.7,1,6,16.7,1,2,50,6,2,4,1,2,0,0,0,2,3,-1,4
125526,29454-A-6,,ARG,Argentina,14,355917,Facundo,Cornalis,5,0,4:58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2
125526,29454-A-6,,ARG,Argentina,14,408872,Bautista,Gobetti,6,1,19:47,2,1,2,50,0,2,0,0,0,0,3,3,0,1,0,0,0,0,1,1,11,3
125526,29454-A-6,,ARG,Argentina,14,409021,Elias,Torrens,7,0,16:4,5,2,4,50,0,0,0,1,2,50,7,4,3,0,0,1,0,3,1,2,2,7
125526,29454-A-6,,ARG,Argentina,14,408870,Gonzalo,Aman,8,1,14:36,6,3,4,75,0,2,0,0,3,0,3,3,0,2,1,0,0,3,3,2,0,3
125526,29454-A-6,,ARG,Argentina,14,409023,Joaquin,Celiz,9,0,12:11,2,0,3,0,0,1,0,2,2,100,2,1,1,3,0,0,0,0,1,2,3,3
125526,29454-A-6,,ARG,Argentina,14,408857,Joaquin,Caumo,10,0,17:53,24,2,3,66.7,2,5,40,14,16,87.5,4,2,2,1,2,0,0,1,1,7,6,24
125526,29454-A-6,,ARG,Argentina,14,398746,Roman,Moravansky,11,0,20:35,0,0,0,0,0,3,0,0,0,0,3,3,0,1,0,0,0,2,0,0,3,-1
125526,29454-A-6,,ARG,Argentina,14,408860,Mateo,Fessia,12,0,15:57,7,2,3,66.7,0,0,0,3,4,75,7,5,2,4,1,0,0,1,3,3,7,16
125526,29454-A-6,,ARG,Argentina,14,409151,Santiago,Pettinaroli,14,1,26:27,21,3,4,75,4,9,44.4,3,4,75,7,4,3,2,0,2,0,3,1,4,10,22
125526,29454-A-6,,ARG,Argentina,14,409174,Juan,Marquez,15,0,4:30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0
125527,29454-B-1,,PAR,Paraguay,120,379182,Ezequiel,Cuellar,81,0,12:47,5,1,1,100,1,2,50,0,0,0,2,1,1,2,0,0,0,1,1,0,3,7
125527,29454-B-1,,PAR,Paraguay,120,409404,Jose,Molinas,55,0,2:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125527,29454-B-1,,PAR,Paraguay,120,401331,Maximiliano,Gimenez,34,0,20:38,0,0,1,0,0,4,0,0,0,0,8,8,0,2,2,1,0,2,1,0,8,6
125527,29454-B-1,,PAR,Paraguay,120,409401,Nestor,Gonzalez,21,1,32:55,15,7,13,53.8,0,0,0,1,1,100,11,8,3,1,2,2,0,3,3,4,13,22
125527,29454-B-1,,PAR,Paraguay,120,409403,Richard,Hachen,15,0,1:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0
125527,29454-B-1,,PAR,Paraguay,120,331739,Mauricio,Escurra,14,1,37:31,14,4,11,36.4,2,5,40,0,2,0,10,8,2,4,0,0,0,5,3,3,11,11
