Fecha,Condicion equipos,Equipo,Rival,Número Camiseta,Apellido,Nombre,Nombre completo,Segundos jugados,Tiempo jugado (mm:ss),Puntos,T2A,T2I,T2%,T3A,T3I,T3%,T1A,T1I,T1%,DReb,OReb,TReb,Asistencias,Recuperos,Perdidas,Tapones cometidos,Tapones recibidos,Faltas Cometidas,Faltas Recibidas,Valoracion,Ganado,Estadio,IdPartido,Etapa,Titular
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,7.0,SONA,E.,"SONA, E.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,8.0,MORALES,L.,"MORALES, L.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,9.0,SANZ,M.,"SANZ, M.",1613,26:53,4,2,6,33.33,0,4,0.0,0,0,0.0,2,0,2,1,0,3,0,0,1,1,-4,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,10.0,FERREYRA,J.,"FERREYRA, J.",1614,26:54,7,0,1,0.0,2,6,33.33,1,2,50.0,1,1,2,1,3,0,0,0,3,3,7,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,11.0,BENDER,V.,"BENDER, V.",1777,29:37,3,0,4,0.0,1,4,25.0,0,0,0.0,8,3,11,0,0,2,0,0,1,2,6,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,12.0,OJEDA,I.,"OJEDA, I.",777,12:57,4,2,4,50.0,0,0,0.0,0,2,0.0,0,1,1,0,0,2,0,0,2,1,-2,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,13.0,ROMERO,A.,"ROMERO, A.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,14.0,ALMOZNI,J.,"ALMOZNI, J.",454,07:34,2,1,1,100.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,-1,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,15.0,ORTEGA,I.,"ORTEGA, I.",2072,34:32,13,6,10,60.0,0,3,0.0,1,3,33.33,4,3,7,2,1,1,1,0,3,5,16,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,LOCAL,REGATAS (C),INSTITUTO,,TOTALES,,TOTALES,12000,200:00,55,16,38,42.11,5,27,18.52,8,13,61.54,21,9,30,11,12,14,2,0,19,19,47,False,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),4.0,SALVETTI,L.,"SALVETTI, L.",1613,26:53,1,0,0,0.0,0,1,0.0,1,2,50.0,6,1,7,7,0,2,0,0,3,3,11,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),8.0,MALDONADO,J.,"MALDONADO, J.",1041,17:21,0,0,5,0.0,0,2,0.0,0,0,0.0,2,1,3,3,0,0,0,0,0,0,-1,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),9.0,AGUILAR,J.,"AGUILAR, J.",1789,29:49,10,0,5,0.0,3,4,75.0,1,2,50.0,5,1,6,2,2,0,0,1,3,4,13,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),11.0,GIULIANI,L.,"GIULIANI, L.",1704,28:24,10,2,4,50.0,2,2,100.0,0,0,0.0,5,0,5,2,0,3,0,0,2,1,11,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),12.0,ANDERSSON,L.,"ANDERSSON, L.",1891,31:31,10,4,13,30.77,0,0,0.0,2,2,100.0,5,1,6,3,2,2,0,0,3,3,10,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),17.0,GUASCO,S.,"GUASCO, S.",1263,21:03,12,6,8,75.0,0,0,0.0,0,0,0.0,3,0,3,1,0,0,0,0,4,2,12,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),22.0,GUERRERO,J.,"GUERRERO, J.",1563,26:03,13,5,5,100.0,0,2,0.0,3,5,60.0,3,4,7,0,2,4,0,0,3,4,15,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),23.0,CAICEDO,J.,"CAICEDO, J.",1137,18:57,10,5,8,62.5,0,0,0.0,0,0,0.0,3,0,3,0,2,3,0,1,3,0,5,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,True
20/11/2025,VISITANTE,INSTITUTO,REGATAS (C),,TOTALES,,TOTALES,12000,200:00,66,22,48,45.83,5,11,45.45,7,11,63.64,32,8,40,18,8,14,0,2,21,17,76,True,JOSE JORGE CONTTE,-iKSoKEnyXUw5cId9vpD-A==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,4.0,DIAZ,J.,"DIAZ, J.",2331,38:51,14,1,7,14.29,2,6,33.33,6,6,100.0,2,2,4,6,1,2,0,0,3,7,17,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,5.0,BENAVIDEZ,M.,"BENAVIDEZ, M.",1219,20:19,6,0,0,0.0,2,6,33.33,0,0,0.0,1,0,1,3,3,1,0,0,2,1,7,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,6.0,TOLOSA,G.,"TOLOSA, G.",898,14:58,9,2,3,66.67,1,4,25.0,2,2,100.0,1,1,2,0,1,1,0,0,1,1,7,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,7.0,GUARESCHI,R.,"GUARESCHI, R.",210,03:30,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,8.0,DIEZ,C.,"DIEZ, C.",1482,24:42,13,4,5,80.0,1,5,20.0,2,2,100.0,6,2,8,2,3,0,0,0,1,1,21,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,9.0,RIORDA,F.,"RIORDA, F.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,10.0,BARRIONUEVO,F.,"BARRIONUEVO, F.",944,15:44,6,0,2,0.0,2,3,66.67,0,0,0.0,1,0,1,4,1,2,0,0,2,2,7,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,11.0,PERALTA,F.,"PERALTA, F.",1094,18:14,0,0,3,0.0,0,2,0.0,0,0,0.0,2,1,3,3,1,2,0,0,2,0,-2,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,12.0,BARRERA,M.,"BARRERA, M.",441,07:21,2,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,13.0,BALLARENA,S.,"BALLARENA, S.",1685,28:05,11,3,5,60.0,1,5,20.0,2,6,33.33,6,2,8,0,1,2,0,2,2,5,9,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,14.0,DAGHERO,F.,"DAGHERO, F.",613,10:13,5,0,2,0.0,1,2,50.0,2,2,100.0,2,0,2,0,0,0,0,0,0,1,5,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,16.0,HURTADO,C.,"HURTADO, C.",1083,18:03,10,5,7,71.43,0,0,0.0,0,3,0.0,6,4,10,0,0,1,1,1,5,2,11,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,LOCAL,INDEPENDIENTE (O),OBRAS,,TOTALES,,TOTALES,12000,200:00,76,16,36,44.44,10,33,30.3,14,21,66.67,28,12,40,18,11,11,1,3,19,20,83,True,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),5.0,ESTREMERO,J.,"ESTREMERO, J.",904,15:04,5,1,2,50.0,1,1,100.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,5,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),6.0,MADRIGAL,J.,"MADRIGAL, J.",1987,33:07,10,4,6,66.67,0,0,0.0,2,6,33.33,3,5,8,0,1,1,2,1,3,5,15,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),8.0,SOÑORA,F.,"SOÑORA, F.",1356,22:36,16,3,3,100.0,3,9,33.33,1,1,100.0,2,2,4,0,1,1,0,0,2,3,15,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),10.0,KELMAN,N.,"KELMAN, N.",1556,25:56,6,1,3,33.33,1,7,14.29,1,1,100.0,2,0,2,1,0,0,0,0,4,2,-1,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),11.0,KHOURY,M.,"KHOURY, M.",1286,21:26,13,4,9,44.44,1,4,25.0,2,4,50.0,7,3,10,3,2,3,0,0,2,3,16,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),12.0,LOPEZ,J.,"LOPEZ, J.",1959,32:39,7,1,8,12.5,1,4,25.0,2,3,66.67,7,1,8,2,1,3,0,0,4,4,4,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),13.0,RESPAUD,J.,"RESPAUD, J.",1081,18:01,15,0,0,0.0,4,9,44.44,3,5,60.0,4,0,4,1,0,2,1,0,0,2,14,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,True
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),14.0,GARCIA,L.,"GARCIA, L.",1453,24:13,2,1,1,100.0,0,6,0.0,0,0,0.0,1,1,2,7,2,3,0,0,4,0,0,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),15.0,JAUREGUI,J.,"JAUREGUI, J.",419,06:59,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,-1,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,VISITANTE,OBRAS,INDEPENDIENTE (O),,TOTALES,,TOTALES,12000,200:00,74,15,32,46.88,11,40,27.5,11,20,55.0,26,13,39,14,8,14,3,1,20,19,67,False,EL GIGANTE DE LA RUTA 9,qEr7UDXb_gKqbng_NIoqOA==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,1.0,MANTOVANI,L.,"MANTOVANI, L.",1391,23:11,8,1,2,50.0,2,8,25.0,0,0,0.0,2,1,3,2,1,3,1,1,1,2,5,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,2.0,TUNDIS,L.,"TUNDIS, L.",620,10:20,3,1,3,33.33,0,1,0.0,1,1,100.0,3,1,4,0,0,0,1,0,1,0,4,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,3.0,BOGADO,S.,"BOGADO, S.",634,10:34,0,0,3,0.0,0,1,0.0,0,0,0.0,1,4,5,0,1,1,0,2,3,0,-4,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,4.0,AMPRIMO,R.,"AMPRIMO, R.",1055,17:35,0,0,3,0.0,0,8,0.0,0,0,0.0,2,1,3,1,0,4,0,1,1,1,-12,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,LOCAL,QUIMSA,BOCA,7.0,YONNI,I.,"YONNI, I.",923,15:23,0,0,4,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,5,0,-6,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,8.0,SAAVEDRA,I.,"SAAVEDRA, I.",235,03:55,0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-2,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,10.0,PERALTA,F.,"PERALTA, F.",1933,32:13,20,3,8,37.5,4,10,40.0,2,3,66.67,5,2,7,3,3,3,0,1,4,2,15,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,LOCAL,QUIMSA,BOCA,13.0,ANTON,O.,"ANTON, O.",391,06:31,2,1,1,100.0,0,2,0.0,0,0,0.0,1,0,1,2,0,0,0,0,1,0,2,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,15.0,CASTILLO,S.,"CASTILLO, S.",1194,19:54,7,3,5,60.0,0,0,0.0,1,2,50.0,3,6,9,1,1,1,2,0,1,3,18,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,LOCAL,QUIMSA,BOCA,41.0,COGLIATI,P.,"COGLIATI, P.",1590,26:30,7,3,7,42.86,0,3,0.0,1,6,16.67,5,4,9,0,2,0,0,0,1,3,8,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,LOCAL,QUIMSA,BOCA,55.0,MARTINEZ,B.,"MARTINEZ, B.",988,16:28,0,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,1,2,0,-3,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,QUIMSA,BOCA,77.0,PIZARRO,I.,"PIZARRO, I.",1047,17:27,5,2,3,66.67,0,1,0.0,1,2,50.0,1,2,3,1,0,1,0,1,1,3,6,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,LOCAL,QUIMSA,BOCA,,TOTALES,,TOTALES,12000,200:00,52,14,41,34.15,6,36,16.67,6,14,42.86,26,22,48,10,9,13,4,7,24,14,28,False,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,VISITANTE,BOCA,QUIMSA,4.0,CARABALLO,S.,"CARABALLO, S.",1076,17:56,6,1,3,33.33,0,1,0.0,4,5,80.0,0,0,0,0,1,1,0,1,1,2,2,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,VISITANTE,BOCA,QUIMSA,5.0,JUAREZ,E.,"JUAREZ, E.",1651,27:31,12,0,1,0.0,4,8,50.0,0,0,0.0,2,0,2,0,1,0,0,1,2,1,8,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,VISITANTE,BOCA,QUIMSA,6.0,DROCEZESKY,I.,"DROCEZESKY, I.",1700,28:20,11,1,3,33.33,3,9,33.33,0,0,0.0,7,1,8,3,2,1,0,1,4,1,11,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,VISITANTE,BOCA,QUIMSA,7.0,ARGÜERO,T.,"ARGÜERO, T.",969,16:09,3,0,2,0.0,0,3,0.0,3,6,50.0,5,2,7,2,0,3,0,1,1,6,5,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,VISITANTE,BOCA,QUIMSA,9.0,TORRIANI,M.,"TORRIANI, M.",561,09:21,5,1,3,33.33,1,4,25.0,0,0,0.0,0,0,0,1,2,1,0,0,1,1,2,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,VISITANTE,BOCA,QUIMSA,10.0,DROCEZESKY,T.,"DROCEZESKY, T.",1747,29:07,12,3,4,75.0,1,5,20.0,3,3,100.0,8,1,9,5,0,4,2,0,2,3,20,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,VISITANTE,BOCA,QUIMSA,11.0,FESSIA,M.,"FESSIA, M.",1896,31:36,14,3,5,60.0,1,3,33.33,5,6,83.33,7,0,7,4,3,4,1,0,3,2,19,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,VISITANTE,BOCA,QUIMSA,12.0,DONZINO,O.,"DONZINO, O.",1712,28:32,12,5,5,100.0,0,0,0.0,2,3,66.67,6,4,10,2,0,1,4,0,0,4,30,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,True
21/11/2025,VISITANTE,BOCA,QUIMSA,14.0,DELLA,A.,"DELLA, A.",688,11:28,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,VISITANTE,BOCA,QUIMSA,,TOTALES,,TOTALES,12000,200:00,75,14,26,53.85,10,33,30.3,17,23,73.91,36,8,44,17,9,15,7,4,15,20,97,True,CIUDAD,br4jawwzvpKPIJox6FKu-Q==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),1.0,MARTORELL,U.,"MARTORELL, U.",1224,20:24,11,1,3,33.33,3,7,42.86,0,0,0.0,4,0,4,0,3,0,0,1,0,0,11,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),4.0,TAMAGUSUKU,T.,"TAMAGUSUKU, T.",1111,18:31,7,1,1,100.0,1,2,50.0,2,2,100.0,3,0,3,5,0,3,0,0,2,2,11,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),5.0,GIUSSANI,F.,"GIUSSANI, F.",714,11:54,4,2,4,50.0,0,1,0.0,0,0,0.0,1,1,2,0,0,1,0,0,2,0,0,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),6.0,BOLOTCHI,J.,"BOLOTCHI, J.",650,10:50,11,3,3,100.0,1,2,50.0,2,2,100.0,0,1,1,1,1,0,1,0,0,1,15,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),7.0,GONZALEZ,M.,"GONZALEZ, M.",1289,21:29,9,4,4,100.0,0,2,0.0,1,1,100.0,2,1,3,6,0,2,0,0,1,1,14,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),9.0,CLAVELL,J.,"CLAVELL, J.",736,12:16,3,0,2,0.0,1,1,100.0,0,0,0.0,0,0,0,2,2,1,0,0,1,0,3,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),10.0,FLOSSI,T.,"FLOSSI, T.",1195,19:55,8,4,5,80.0,0,0,0.0,0,0,0.0,1,0,1,4,0,1,0,0,0,0,11,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),11.0,CERRUTI,M.,"CERRUTI, M.",1008,16:48,8,4,5,80.0,0,0,0.0,0,0,0.0,4,2,6,0,1,2,0,0,2,0,10,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),12.0,RYZWANIUK,J.,"RYZWANIUK, J.",1224,20:24,8,4,6,66.67,0,0,0.0,0,0,0.0,2,3,5,3,3,0,1,0,2,2,18,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),13.0,RODRIGUEZ,C.,"RODRIGUEZ, C.",1207,20:07,13,5,7,71.43,1,4,25.0,0,1,0.0,1,0,1,1,3,1,0,0,1,1,11,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),20.0,BENSIMON,F.,"BENSIMON, F.",923,15:23,9,4,6,66.67,0,2,0.0,1,2,50.0,1,1,2,2,0,1,0,0,3,6,10,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),48.0,ARES,N.,"ARES, N.",720,12:00,2,1,1,100.0,0,0,0.0,0,0,0.0,4,0,4,1,1,0,0,0,1,0,7,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,LOCAL,FERRO,GIMNASIA (CR),,TOTALES,,TOTALES,12000,200:00,93,33,47,70.21,7,21,33.33,6,8,75.0,23,9,32,25,14,12,2,1,15,13,121,True,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,4.0,SANTACROCE,N.,"SANTACROCE, N.",1465,24:25,17,1,3,33.33,5,9,55.56,0,0,0.0,0,1,1,2,0,3,0,1,3,0,7,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,5.0,DIAS,S.,"DIAS, S.",1670,27:50,9,2,5,40.0,1,2,50.0,2,3,66.67,3,2,5,0,0,2,0,0,3,2,6,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,6.0,SANTACROCE,S.,"SANTACROCE, S.",1518,25:18,0,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,5,2,1,0,0,0,0,4,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,9.0,AYALA,V.,"AYALA, V.",2400,40:00,9,4,5,80.0,0,4,0.0,1,2,50.0,2,0,2,2,3,7,0,0,3,4,4,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,10.0,COPESKY,J.,"COPESKY, J.",2234,37:14,19,6,8,75.0,2,2,100.0,1,1,100.0,5,0,5,3,1,5,0,0,1,5,25,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,13.0,MELO,C.,"MELO, C.",1379,22:59,5,1,7,14.29,0,0,0.0,3,4,75.0,2,0,2,1,1,1,1,1,1,2,2,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,True
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,15.0,MONZON,V.,"MONZON, V.",1334,22:14,5,2,2,100.0,0,1,0.0,1,2,50.0,2,2,4,0,0,0,0,0,2,2,7,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
21/11/2025,VISITANTE,GIMNASIA (CR),FERRO,,TOTALES,,TOTALES,12000,200:00,64,16,32,50.0,8,19,42.11,8,12,66.67,15,5,20,13,7,19,1,2,13,15,55,False,HECTOR ETCHART,Py6TLS1G1E9v3Y8pzTWI7A==,regular,False
22/11/2025,LOCAL,PEÑAROL (MDP),OBERA,1.0,MARTINEZ,T.,"MARTINEZ, T.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,ISLAS MALVINAS,9y7eLKDyBHVniDmMwjcdJw==,regular,False
22/11/2025,LOCAL,PEÑAROL (MDP),OBERA,2.0,CINCUNEGUI,B.,"CINCUNEGUI, B.",1739,28:59,3,0,4,0.0,1,5,20.0,0,0,0.0,2,2,4,1,0,0,0,0,1,0,-1,False,ISLAS MALVINAS,9y7eLKDyBHVniDmMwjcdJw==,regular,True
22/11/2025,LOCAL,PEÑAROL (MDP),OBERA,5.0,CUIÑAS,N.,"CUIÑAS, N.",619,10:19,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,-4,False,ISLAS MALVINAS,9y7eLKDyBHVniDmMwjcdJw==,regular,False
22/11/2025,LOCAL,PEÑAROL (MDP),OBERA,6.0,KALUCH,I.,"KALUCH, I.",366,06:06,0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,1,False,ISLAS MALVINAS,9y7eLKDyBHVniDmMwjcdJw==,regular,False
22/11/2025,LOCAL,PEÑAROL (MDP),OBERA,7.0,CHAPERO,M.,"CHAPERO, M.",2032,33:52,13,6,10,60.0,0,0,0.0,1,4,25.0,5,2,7,2,0,1,1,0,2,3,16,False,ISLAS MALVINAS,9y7eLKDyBHVniDmMwjcdJw==,regular,True
