liga,nombre_completo,nombre_abreviado,fecha_nacimiento,url_perfil
Liga Nacional,LEONEL PASCUAL NUÑEZ HERNANDEZ,"NUÑEZ, L.",13/01/2004,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/339564/nunez-hernandez-leonel-pascual
Liga Nacional,LEONEL VALENTIN BETTIGA,"BETTIGA, L.",09/10/1999,https://www.laliganacional.com.ar/laliga/jugador/46/88969/150972/bettiga-leonel-valentin
Liga Nacional,LUCA SALVETTI,"SALVETTI, L.",02/05/2005,https://www.laliganacional.com.ar/laliga/jugador/1790/89036/322221/salvetti-luca
Liga Nacional,LUCAS LATORRE,"LATORRE, L.",28/08/2002,https://www.laliganacional.com.ar/laliga/jugador/88/89192/30542/latorre-lucas
Liga Nacional,LUCAS ANDERSSON,"ANDERSSON, L.",23/01/2007,https://www.laliganacional.com.ar/laliga/jugador/1790/89036/334213/andersson-lucas
Liga Nacional,LUCAS FAGGIANO,"FAGGIANO, L.",21/03/1989,https://www.laliganacional.com.ar/laliga/jugador/19/88922/379572/faggiano-lucas
Liga Nacional,LUCAS ANDUJAR,"ANDUJAR, L.",25/11/1996,https://www.laliganacional.com.ar/laliga/jugador/2305/89125/379320/andujar-lucas
Liga Nacional,LUCAS  MARTIN ARN BUSTAMANTE,"ARN BUSTAMANTE, L.",29/04/1989,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/209515/arn-bustamante-lucas-martin
Liga Nacional,LUCAS HERNAN GARGALLO,"GARGALLO, L.",20/02/1995,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/272157/gargallo-lucas-hernan
Liga Nacional,LUCAS NAIM PEREZ BAZAN,"PEREZ, L.",18/12/1987,https://www.laliganacional.com.ar/laliga/jugador/88/89192/172004/perez-bazan-lucas-naim
Liga Nacional,LUCIANO AGUSTIN GONZALEZ,"GONZALEZ, L.",01/01/1990,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/386024/gonzalez-luciano-agustin
Liga Nacional,LUCIANO MARTIN GUERRA,"GUERRA, L.",02/09/1997,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/377841/guerra-luciano-martin
Liga Nacional,LUCIO MANTOVANI,"MANTOVANI, L.",14/04/2008,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/384707/mantovani-lucio
Liga Nacional,MANUEL RODRIGUEZ ORTEGA,"RODRIGUEZ, M.",05/03/2002,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/378915/rodriguez-ortega-manuel
Liga Nacional,MARCOS CHACON TIRADO,"CHACON, M.",24/06/2003,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/219864/chacon-tirado-marcos
Liga Nacional,MARCOS DANIEL MATA,"MATA, M.",01/08/1986,https://www.laliganacional.com.ar/laliga/jugador/76/89434/326520/mata-marcos-daniel
Liga Nacional,MARCOS NICOLAS DELIA,"DELIA, M.",08/04/1992,https://www.laliganacional.com.ar/laliga/jugador/76/89434/380520/delia-marcos-nicolas
Liga Nacional,MARIANO MARINA,"MARINA, M.",13/05/1999,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/380846/marina-mariano
Liga Nacional,MARIANO EZEQUIEL GOICOECHEA,"GOICOECHEA, M.",09/02/2004,https://www.laliganacional.com.ar/laliga/jugador/80/89148/202340/goicoechea-mariano-ezequiel
Liga Nacional,MARKO LUKIC,"LUKIC, M.",30/03/1999,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/386099/lukic-marko
Liga Nacional,MARTIN TRELLES FALCON,"TRELLES, M.",24/01/1996,https://www.laliganacional.com.ar/laliga/jugador/1932/88917/379211/trelles-falcon-martin
Liga Nacional,MARTIN TORRIANI,"TORRIANI, M.",22/03/2007,https://www.laliganacional.com.ar/laliga/jugador/19/88922/268139/torriani-martin
Liga Nacional,MARTIN CHAPERO,"CHAPERO, M.",24/11/2007,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/274342/chapero-martin
Liga Nacional,MARTIN ANDRES CABRERA,"CABRERA, M.",19/01/1996,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/379613/cabrera-martin-andres
Liga Nacional,MARTIN ARIEL FERNANDEZ,"FERNANDEZ, M.",27/03/1997,https://www.laliganacional.com.ar/laliga/jugador/2025/89515/385637/fernandez-martin-ariel
Liga Nacional,MARTIN NICOLAS CUELLO,"CUELLO, M.",12/03/1993,https://www.laliganacional.com.ar/laliga/jugador/19/88922/323167/cuello-martin-nicolas
Liga Nacional,MARTINIANO DATO,"DATO, M.",12/07/2004,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/273711/dato-martiniano
Liga Nacional,MARTINO CAPORALETTI,"CAPORALETTI, M.",13/04/2005,https://www.laliganacional.com.ar/laliga/jugador/1932/88917/214713/caporaletti-martino
Liga Nacional,MATEO CERRUTI,"CERRUTI, M.",21/03/2005,https://www.laliganacional.com.ar/laliga/jugador/46/88969/188789/cerruti-mateo
Liga Nacional,MATEO REARTE,"REARTE, M.",20/01/2006,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/322836/rearte-mateo
Liga Nacional,MATEO CHIARINI,"CHIARINI, M.",04/09/1998,https://www.laliganacional.com.ar/laliga/jugador/1424/89517/379774/chiarini-mateo
Liga Nacional,MATEO CECI,"CECI, M.",05/03/2004,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/380942/ceci-mateo
Liga Nacional,MATIAS JAVIER SOLANAS,"SOLANAS, M.",17/12/1998,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/378019/solanas-matias-javier
Liga Nacional,MATIAS JOAQUIN FERNANDEZ,"FERNANDEZ, M.",02/05/2008,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/78864/fernandez-matias-joaquin
Liga Nacional,MATIAS NICOLAS GONZALEZ,"GONZALEZ, M.",28/11/2008,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/79206/gonzalez-matias-nicolas
Liga Nacional,MAURO NICOLAS COSOLITO,"COSOLITO, M.",18/12/1988,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/380471/cosolito-mauro-nicolas
Liga Nacional,MICHAEL JUSTICE SMITH,"SMITH, M.",06/07/1995,https://www.laliganacional.com.ar/laliga/jugador/19/88922/383765/smith-michael-justice
Liga Nacional,NAKYE GERALD SANDERS,"SANDERS, N.",01/11/1997,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/329309/sanders-nakye-gerald
Liga Nacional,NATALIO SANTACROCE,"SANTACROCE, N.",16/05/2006,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/83870/santacroce-natalio
Liga Nacional,NATHAN WAYNE HOOVER,"HOOVER, N.",24/05/1997,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/385034/hoover-nathan-wayne
Liga Nacional,NESTOR FABIAN GONZALEZ GAYOSO,"GONZALEZ, N.",11/02/2008,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/327997/gonzalez-gayoso-nestor-fabian
Liga Nacional,NICOLAS STENTA,"STENTA, N.",30/01/2004,https://www.laliganacional.com.ar/laliga/jugador/19/88922/181745/stenta-nicolas
Liga Nacional,NICOLAS COPELLO,"COPELLO, N.",11/02/1992,https://www.laliganacional.com.ar/laliga/jugador/1790/89036/177985/copello-nicolas
Liga Nacional,NICOLAS SCHETTINO,"SCHETTINO, N.",18/11/2005,https://www.laliganacional.com.ar/laliga/jugador/1932/88917/214806/schettino-nicolas
Liga Nacional,NICOLAS BURGOS,"BURGOS, N.",25/07/2003,https://www.laliganacional.com.ar/laliga/jugador/80/89148/382313/burgos-nicolas
Liga Nacional,NICOLAS CHIARAVIGLIO,"CHIARAVIGLIO, N.",01/04/2004,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/220521/chiaraviglio-nicolas
Liga Nacional,NICOLAS ROMANO,"ROMANO, N.",01/11/1987,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/386048/romano-nicolas
Liga Nacional,NICOLAS AGUSTIN ZURSCHMITTEN,"ZURSCHMITTEN, N.",02/08/1995,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/209518/zurschmitten-nicolas-agustin
Liga Nacional,NICOLAS ALEJO QUIROGA,"QUIROGA, N.",18/05/2003,https://www.laliganacional.com.ar/laliga/jugador/2305/89125/218490/quiroga-nicolas-alejo
Liga Nacional,NICOLAS JAVIER MARCUCCI,"MARCUCCI, N.",11/05/2002,https://www.laliganacional.com.ar/laliga/jugador/2025/89515/171833/marcucci-nicolas-javier
Liga Nacional,NORBERTO EMILIO STUCKY,"STUCKY, N.",23/04/1994,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/218334/stucky-norberto-emilio
Liga Nacional,OCTAVIO DONZINO,"DONZINO, O.",15/01/2006,https://www.laliganacional.com.ar/laliga/jugador/19/88922/301161/donzino-octavio
Liga Nacional,PABLO SPIES,"SPIES, P.",18/04/2007,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/373487/spies-pablo
Liga Nacional,PABLO IVAN GRAMAJO,"GRAMAJO, P.",02/02/1996,https://www.laliganacional.com.ar/laliga/jugador/1424/89517/325111/gramajo-pablo-ivan
Liga Nacional,PATRICIO ANDRES COGLIATI,"COGLIATI, P.",12/12/2006,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/225429/cogliati-patricio-andres
Liga Nacional,PATRICIO CARLOS TABAREZ,"TABAREZ, P.",26/06/1991,https://www.laliganacional.com.ar/laliga/jugador/2025/89515/329317/tabarez-patricio-carlos
Liga Nacional,PEDRO BARRAL,"BARRAL, P.",20/10/1994,https://www.laliganacional.com.ar/laliga/jugador/76/89434/17182/barral-pedro
Liga Nacional,PEDRO ALEJANDRO SPAJIC,"SPAJIC, P.",07/03/2008,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/335398/spajic-pedro-alejandro
Liga Nacional,RAMIRO LEDESMA,"LEDESMA, R.",30/08/2000,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/328691/ledesma-ramiro
Liga Nacional,RAMIRO JEREMIAS FRONTERA,"FRONTERA, R.",12/01/2000,https://www.laliganacional.com.ar/laliga/jugador/1932/88917/323790/frontera-ramiro-jeremias
Liga Nacional,RAYMON SCARLIN BASTARDO JOSE,"BASTARDO, R.",15/02/2002,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/223223/bastardo-jose-raymon-scarlin
Liga Nacional,REGINAL GUEQUAN BECTON,"BECTON, R.",12/05/1991,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/379527/becton-reginal-guequan
Liga Nacional,ROBERT ANTHONY WOODARD II,"WOODARD, R.",22/09/1999,https://www.laliganacional.com.ar/laliga/jugador/80/89148/386295/woodard-ii-robert-anthony
Liga Nacional,ROBERTO SANTIAGO ACUÑA,"ACUÑA, R.",14/09/1990,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/330244/acuna-roberto-santiago
Liga Nacional,RODRIGO AGUSTIN GALLEGOS,"GALLEGOS, R.",28/01/1991,https://www.laliganacional.com.ar/laliga/jugador/46/88969/278259/gallegos-rodrigo-agustin
Liga Nacional,ROLANDO EXEQUIEL VALLEJOS,"VALLEJOS, R.",19/10/2000,https://www.laliganacional.com.ar/laliga/jugador/2025/89515/324888/vallejos-rolando-exequiel
Liga Nacional,ROMEO AMPRIMO,"AMPRIMO, R.",19/04/2005,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/220210/amprimo-romeo
Liga Nacional,SALVADOR GILETTO,"GILETTO, S.",09/02/1993,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/379529/giletto-salvador
Liga Nacional,SAMMIE AHMAAD FREEMAN,"FREEMAN, S.",12/04/2001,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/386049/freeman-sammie-ahmaad
Liga Nacional,SANTIAGO TALLADE,"TALLADE, S.",27/07/2005,https://www.laliganacional.com.ar/laliga/jugador/88/89192/188845/tallade-santiago
Liga Nacional,SANTIAGO PEREZ DOUTHAT,"PEREZ, S.",10/08/2002,https://www.laliganacional.com.ar/laliga/jugador/1882/89207/255093/perez-douthat-santiago
Liga Nacional,SANTIAGO ASSUM,"ASSUM, S.",07/12/1998,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/276612/assum-santiago
Liga Nacional,SANTIAGO FERREYRA,"FERREYRA, S.",11/03/1997,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/379539/ferreyra-santiago
Liga Nacional,SANTIAGO BARRALES,"BARRALES, S.",28/08/1998,https://www.laliganacional.com.ar/laliga/jugador/2305/89125/379321/barrales-santiago
Liga Nacional,SANTIAGO MANUEL BILBAO,"BILBAO, S.",04/01/2005,https://www.laliganacional.com.ar/laliga/jugador/1932/88917/174821/bilbao-santiago-manuel
Liga Nacional,SANTIAGO NICOLAS SCALA,"SCALA, S.",06/02/1991,https://www.laliganacional.com.ar/laliga/jugador/19/88922/328636/scala-santiago-nicolas
Liga Nacional,SANTINO MAZZUCCHELLI,"MAZZUCCHELLI, S.",02/07/2004,https://www.laliganacional.com.ar/laliga/jugador/80/89148/219981/mazzucchelli-santino
Liga Nacional,SANTINO ALBERTO ROMEGIALLI,"ROMEGIALLI, S.",27/05/2003,https://www.laliganacional.com.ar/laliga/jugador/1882/89207/326739/romegialli-santino-alberto
Liga Nacional,SEAN ARMAND,"ARMAND, S.",26/08/1991,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/386608/armand-sean
Liga Nacional,SEBASTIAN ALEJANDRO ORRESTA,"ORRESTA, S.",06/05/1993,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/378018/orresta-sebastian-alejandro
Liga Nacional,SEBASTIAN ANDRES CARRASCO BARRIA,"CARRASCO, S.",11/01/2000,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/375104/carrasco-barria-sebastian-andres
Liga Nacional,SEBASTIAN ARIEL BOGADO KEGLER,"BOGADO, S.",05/02/2007,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/331567/bogado-kegler-sebastian-ariel
Liga Nacional,SEBASTIAN ERNESTO VEGA,"VEGA, S.",09/07/1988,https://www.laliganacional.com.ar/laliga/jugador/19/88922/266364/vega-sebastian-ernesto
Liga Nacional,SEBASTIAN EZEQUIEL LUGO,"LUGO, S.",26/03/1998,https://www.laliganacional.com.ar/laliga/jugador/1424/89517/329175/lugo-sebastian-ezequiel
Liga Nacional,SEBASTIAN IGNACIO ACEVEDO,"ACEVEDO, S.",13/09/1990,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/380839/acevedo-sebastian-ignacio
Liga Nacional,SEGUNDO ASTULFI BOGLIC,"ASTULFI, S.",03/05/2005,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/274147/astulfi-boglic-segundo
Liga Nacional,SELEM SAFAR,"SAFAR, S.",06/05/1987,https://www.laliganacional.com.ar/laliga/jugador/88/89192/328825/safar-selem
Liga Nacional,TAYAVEK ISMAEL GALLIZZI,"GALLIZZI, T.",08/02/1993,https://www.laliganacional.com.ar/laliga/jugador/1424/89517/209307/gallizzi-tayavek-ismael
Liga Nacional,THIAGO KALIL GRONDA SEBA,"GRONDA, T.",22/10/2004,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/326428/gronda-seba-thiago-kalil
Liga Nacional,THOMAS COOPER,"COOPER, T.",24/02/1992,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/380597/cooper-thomas
Liga Nacional,TIAGO TOMATIS,"TOMATIS, T.",25/10/2006,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/205785/tomatis-tiago
Liga Nacional,TIAGO IGNACIO DROCEZESKY,"DROCEZESKY, T.",02/09/2005,https://www.laliganacional.com.ar/laliga/jugador/19/88922/222002/drocezesky-tiago-ignacio
Liga Nacional,TOBIAS FRANCHELA,"FRANCHELA, T.",08/04/2001,https://www.laliganacional.com.ar/laliga/jugador/80/89148/382336/franchela-tobias
Liga Nacional,TOBIAS REIZNER,"REIZNER, T.",14/06/2004,https://www.laliganacional.com.ar/laliga/jugador/2305/89125/322598/reizner-tobias
Liga Nacional,TOBIAS TAMAGUSUKU,"TAMAGUSUKU, T.",31/05/2007,https://www.laliganacional.com.ar/laliga/jugador/46/88969/225815/tamagusuku-tobias
Liga Nacional,TOMAS SPANO,"SPANO, T.",05/05/1998,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/380831/spano-tomas
Liga Nacional,TOMAS MONACCHI,"MONACCHI, T.",10/11/1997,https://www.laliganacional.com.ar/laliga/jugador/1790/89036/326135/monacchi-tomas
Liga Nacional,TOMAS CAVALLERO,"CAVALLERO, T.",24/05/1998,https://www.laliganacional.com.ar/laliga/jugador/1498/89552/397941/cavallero-tomas
Liga Nacional,TOMAS DAVIN LARSEN NUNO,"NUNO, T.",02/01/1998,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/382371/nuno-tomas-davin-larsen
Liga Nacional,TOMAS FRANCISCO DELIA,"DELIA, T.",18/03/2006,https://www.laliganacional.com.ar/laliga/jugador/1992/89551/378286/delia-tomas-francisco
Liga Nacional,TYLER FRANCIS SABIN,"SABIN, T.",15/10/1994,https://www.laliganacional.com.ar/laliga/jugador/76/89434/380875/sabin-tyler-francis
Liga Nacional,TYREN MILTON JOHNSON,"JOHNSON, T.",24/07/1988,https://www.laliganacional.com.ar/laliga/jugador/1869/89416/385839/johnson-tyren-milton
Liga Nacional,ULISES MARTORELL BENITEZ,"MARTORELL, U.",15/11/2006,https://www.laliganacional.com.ar/laliga/jugador/46/88969/328514/martorell-benitez-ulises
Liga Nacional,ULISES DAMIAN GONZALEZ,"GONZALEZ, U.",01/09/2005,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/144787/gonzalez-ulises-damian
Liga Nacional,VALENTIN FORESTIER,"FORESTIER, V.",08/07/2003,https://www.laliganacional.com.ar/laliga/jugador/1882/89207/380706/forestier-valentin
Liga Nacional,VALENTIN ANGEL DUVANCED,"DUVANCED, V.",03/07/2000,https://www.laliganacional.com.ar/laliga/jugador/2025/89515/379144/duvanced-valentin-angel
Liga Nacional,VALENTINO FINETTI LOPEZ,"FINETTI, V.",05/08/2005,https://www.laliganacional.com.ar/laliga/jugador/76/89434/217131/finetti-lopez-valentino
Liga Nacional,VALENTINO NESCI,"NESCI, V.",05/03/2004,https://www.laliganacional.com.ar/laliga/jugador/88/89192/188967/nesci-valentino
Liga Nacional,VALENTINO AYALA,"AYALA, V.",17/01/2005,https://www.laliganacional.com.ar/laliga/jugador/1474/88693/165056/ayala-valentino
Liga Nacional,VICENTE GARELLO,"GARELLO, V.",16/11/2000,https://www.laliganacional.com.ar/laliga/jugador/1790/89036/380569/garello-vicente
Liga Nacional,VICTOR LUIS FERNANDEZ,"FERNANDEZ, V.",16/09/1999,https://www.laliganacional.com.ar/laliga/jugador/1426/88964/379525/fernandez-victor-luis
Liga Nacional,VIKTOR DANIEL BENDER,"BENDER, V.",21/10/2006,https://www.laliganacional.com.ar/laliga/jugador/1424/89517/77832/bender-viktor-daniel
Liga Nacional,WAYNE EVERETTE LANGSTON,"LANGSTON, W.",26/10/1993,https://www.laliganacional.com.ar/laliga/jugador/19/88922/275922/langston-wayne-everette
Liga Nacional,WILLIAM LEONARD-DEUBLER VORHEES,"VORHEES, W.",18/12/1995,https://www.laliganacional.com.ar/laliga/jugador/2305/89125/326092/vorhees-william-leonard-deubler
Liga Nacional,WILLIE ALFORD THORNTON,"THORNTON, W.",07/12/1983,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/211116/thornton-willie-alford
Liga Nacional,WINDI MANUEL GRATEROL CLEMENTE,"GRATEROL, W.",10/09/1986,https://www.laliganacional.com.ar/laliga/jugador/1541/89128/382370/graterol-clemente-windi-manuel
Liga Nacional,XAVIER MANUEL CARRERA PEGUERO,"CARRERA, X.",09/10/1994,https://www.laliganacional.com.ar/laliga/jugador/2376/89254/377845/carrera-peguero-xavier-manuel
Liga Nacional,YEFERSON ANTONIO GUERRA CAÑATE,"GUERRA, Y.",06/07/2003,https://www.laliganacional.com.ar/laliga/jugador/1913/89177/276254/guerra-canate-yeferson-antonio
Liga Argentina,JUAN TOMAS NALLY,"NALLY, J.",16/10/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/2377/88991/94187/nally-juan-tomas
Liga Argentina,AARON PABLO,"PABLO, A.",27/01/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/44/89166/385918/pablo-aaron
Liga Argentina,ABRAHAM ELEAZAR BARAHONA ARROYO,"BARAHONA, A.",25/03/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/384457/barahona-arroyo-abraham-eleazar
Liga Argentina,ADRIAN HECTOR BOCCIA,"BOCCIA, A.",14/07/1982,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/217443/boccia-adrian-hector
Liga Argentina,AGUSTIN CAVALLIN,"CAVALLIN, A.",04/07/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/220113/cavallin-agustin
Liga Argentina,AGUSTIN VERGARA,"VERGARA, A.",19/03/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/2420/89448/384249/vergara-agustin
Liga Argentina,AGUSTIN BARBERA,"BARBERA, A.",17/11/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1503/89514/275790/barbera-agustin
Liga Argentina,AGUSTIN SEGUROLA,"SEGUROLA, A.",14/12/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2377/88991/94201/segurola-agustin
Liga Argentina,AGUSTIN CORDEIRO,"CORDEIRO, A.",05/05/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/2378/89306/94869/cordeiro-agustin
Liga Argentina,AGUSTIN PABLO CARNOVALE,"CARNOVALE, A.",12/07/1986,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/383447/carnovale-agustin-pablo
Liga Argentina,ALEJO BLANCO,"BLANCO, A.",24/05/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2371/88950/225875/blanco-alejo
Liga Argentina,ALEJO VALENTIN SACCHI,"SACCHI, A.",30/12/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/63/89430/33793/sacchi-alejo-valentin
Liga Argentina,ALEXANDER WILCHES,"WILCHES, A.",05/02/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/2377/88991/358619/wilches-alexander
Liga Argentina,ALFREDO VENTURA,"VENTURA, A.",29/09/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2173/89141/214034/ventura-alfredo
Liga Argentina,ALVARO MERLO,"MERLO, A.",01/10/1995,https://www.laliganacional.com.ar/laligaargentina/jugador/1420/89534/379616/merlo-alvaro
Liga Argentina,ALVARO YARZA,"YARZA, A.",25/09/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/2378/89306/384426/yarza-alvaro
Liga Argentina,ALVARO CHERVO,"CHERVO, A.",23/02/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/385609/chervo-alvaro
Liga Argentina,AQUILES MONTANI WORTZEL,"MONTANI, A.",29/10/1994,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/336024/montani-wortzel-aquiles
Liga Argentina,AUGUSTO PORTELA,"PORTELA, A.",23/02/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/386705/portela-augusto
Liga Argentina,BAUTISTA MANGIONI,"MANGIONI, B.",06/12/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/88749/mangioni-bautista
Liga Argentina,BAUTISTA MARCONATO,"MARCONATO, B.",16/01/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/2254/89216/149164/marconato-bautista
Liga Argentina,BAUTISTA GOBETTI,"GOBETTI, B.",15/07/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/399941/gobetti-bautista
Liga Argentina,BENJAMIN TITARELLI,"TITARELLI, B.",29/06/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/2378/89306/113633/titarelli-benjamin
Liga Argentina,BENJAMIN LADO,"LADO, B.",31/05/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/277249/lado-benjamin
Liga Argentina,BERNARDO OSSELA,"OSSELA, B.",09/08/1994,https://www.laliganacional.com.ar/laligaargentina/jugador/2173/89141/218133/ossela-bernardo
Liga Argentina,BRUNO ANDRES DEVALLE,"DEVALLE, B.",03/11/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/44/89166/329934/devalle-bruno-andres
