IdPartido,Fecha,Equipo_local,Equipo_visitante,Local,Equipo,personId,firstName,lastName,Dorsal,Periodo,Tipo,Resultado,Zona,x,y
125521,10/12/2025,URU,ARG,False,ARG,409151,Santiago,Pettinaroli,14,3,TIRO2,FALLADO,,131,27
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,3,TIRO2,CONVERTIDO,,142,27
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,3,TIRO3,FALLADO,,204,159
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,3,TIRO2,FALLADO,,128,36
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,3,TIRO2,CONVERTIDO,,149,24
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,3,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,True,URU,408047,Thiago,Michaelsson,21,3,TIRO2,FALLADO,,137,27
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,3,TIRO2,FALLADO,,114,45
125521,10/12/2025,URU,ARG,True,URU,407936,Lautaro,Gomez,10,3,TIRO2,CONVERTIDO,,127,34
125521,10/12/2025,URU,ARG,True,URU,407936,Lautaro,Gomez,10,3,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,3,TIRO3,CONVERTIDO,,87,166
125521,10/12/2025,URU,ARG,False,ARG,355917,Facundo,Cornalis,5,4,TIRO2,FALLADO,,158,27
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,4,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,4,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,4,TIRO2,FALLADO,,142,31
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,4,TIRO2,CONVERTIDO,,139,32
125521,10/12/2025,URU,ARG,True,URU,407936,Lautaro,Gomez,10,4,TIRO2,CONVERTIDO,,151,37
125521,10/12/2025,URU,ARG,False,ARG,408872,Bautista,Gobetti,6,4,TIRO3,FALLADO,,265,94
125521,10/12/2025,URU,ARG,True,URU,408047,Thiago,Michaelsson,21,4,TIRO2,CONVERTIDO,,175,42
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO3,CONVERTIDO,,155,166
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,4,TIRO2,FALLADO,,147,33
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,4,TIRO2,CONVERTIDO,,137,39
125521,10/12/2025,URU,ARG,False,ARG,408870,Gonzalo,Aman,8,4,TIRO3,CONVERTIDO,,262,83
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,4,TIRO2,FALLADO,,112,20
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO3,FALLADO,,29,117
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,4,TIRO2,CONVERTIDO,,124,23
125521,10/12/2025,URU,ARG,True,URU,408047,Thiago,Michaelsson,21,4,TIRO2,CONVERTIDO,,133,56
125521,10/12/2025,URU,ARG,False,ARG,408870,Gonzalo,Aman,8,4,TIRO3,FALLADO,,66,150
125521,10/12/2025,URU,ARG,True,URU,407935,Gabriel,Venet,15,4,TIRO2,FALLADO,,110,114
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO2,CONVERTIDO,,134,36
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,407935,Gabriel,Venet,15,4,TIRO2,FALLADO,,127,32
125521,10/12/2025,URU,ARG,False,ARG,409021,Elias,Torrens,7,4,TIRO2,CONVERTIDO,,127,34
125521,10/12/2025,URU,ARG,True,URU,375744,Manuel,Pastrana,4,4,TIRO3,FALLADO,,249,109
125521,10/12/2025,URU,ARG,True,URU,408047,Thiago,Michaelsson,21,4,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,True,URU,408047,Thiago,Michaelsson,21,4,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,355917,Facundo,Cornalis,5,4,TIRO3,FALLADO,,126,180
125521,10/12/2025,URU,ARG,False,ARG,408860,Mateo,Fessia,12,4,TIRO2,CONVERTIDO,,149,23
125521,10/12/2025,URU,ARG,True,URU,407935,Gabriel,Venet,15,4,TIRO2,CONVERTIDO,,161,22
