Fecha,Condicion equipos,Equipo,Rival,Número Camiseta,Apellido,Nombre,Nombre completo,Segundos jugados,Tiempo jugado (mm:ss),Puntos,T2A,T2I,T2%,T3A,T3I,T3%,T1A,T1I,T1%,DReb,OReb,TReb,Asistencias,Recuperos,Perdidas,Tapones cometidos,Tapones recibidos,Faltas Cometidas,Faltas Recibidas,Valoracion,Ganado,Estadio,IdPartido,Etapa,Titular,Plus/minus
14/12/2025,VISITANTE,ECU,COL,13,MINA,JAHIR,"MINA, J.",311,5:11,3,0,1,0.0,1,2,50.0,0,0,0.0,1,0,1,1,1,0,0,0,0,0,4,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-1
14/12/2025,VISITANTE,ECU,COL,14,NOBOA,FELIPE,"NOBOA, F.",1333,22:13,6,1,1,100.0,1,4,25.0,1,1,100.0,3,0,3,0,0,0,0,0,2,2,6,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,0
14/12/2025,VISITANTE,ECU,COL,15,IBARRA,ISMAEL,"IBARRA, I.",713,11:53,5,2,4,50.0,0,0,0.0,1,1,100.0,0,3,3,0,0,2,0,0,0,2,4,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-5
14/12/2025,VISITANTE,ECU,COL,23,QUIÑONEZ,ADAIR,"QUIÑONEZ, A.",1707,28:27,12,1,3,33.3,2,3,66.7,4,4,100.0,6,1,7,1,1,3,2,0,1,5,17,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,10
14/12/2025,VISITANTE,ECU,COL,32,COROZO,JEREMY,"COROZO, J.",920,15:20,3,0,3,0.0,1,2,50.0,0,0,0.0,1,2,3,0,0,1,0,0,0,3,1,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,9
14/12/2025,VISITANTE,ECU,COL,33,REYES,DEIVIS,"REYES, D.",405,6:45,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,-2,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,0
14/12/2025,VISITANTE,ECU,COL,48,VARGAS,LHEYDER,"VARGAS, L.",806,13:26,9,3,7,42.9,1,2,50.0,0,0,0.0,2,1,3,0,2,0,0,0,4,0,9,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,8
14/12/2025,LOCAL,PAR,CHI,3,RADICE,ROBERTO,"RADICE, R.",2042,34:2,17,2,3,66.7,3,3,100.0,4,5,80.0,2,1,3,4,0,3,0,0,4,3,19,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,-5
14/12/2025,LOCAL,PAR,CHI,5,VERA,LUIS,"VERA, L.",1949,32:29,6,2,3,66.7,0,5,0.0,2,2,100.0,5,2,7,4,1,2,0,0,2,1,10,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,16
14/12/2025,LOCAL,PAR,CHI,6,TALAVERA,ALEJANDRO,"TALAVERA, A.",1979,32:59,22,0,4,0.0,7,8,87.5,1,1,100.0,2,1,3,5,2,5,0,0,1,2,22,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,9
14/12/2025,LOCAL,PAR,CHI,7,IRALA,MATEO,"IRALA, M.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,0
14/12/2025,LOCAL,PAR,CHI,9,VAZQUEZ,JUAN,"VAZQUEZ, J.",1068,17:48,2,1,2,50.0,0,1,0.0,0,0,0.0,1,1,2,1,0,3,0,0,2,0,0,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,-8
14/12/2025,LOCAL,PAR,CHI,10,DOMINGUEZ,EVERT,"DOMINGUEZ, E.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,0
14/12/2025,LOCAL,PAR,CHI,14,ESCURRA,MAURICIO,"ESCURRA, M.",1916,31:56,9,3,7,42.9,1,8,12.5,0,2,0.0,4,1,5,3,2,4,0,0,4,4,2,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,8
14/12/2025,LOCAL,PAR,CHI,15,HACHEN,RICHARD,"HACHEN, R.",405,6:45,4,2,3,66.7,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,1,0,7,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,6
14/12/2025,LOCAL,PAR,CHI,21,GONZALEZ,NESTOR,"GONZALEZ, N.",1749,29:9,14,4,10,40.0,0,2,0.0,6,8,75.0,9,0,9,3,1,3,1,0,0,8,15,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,-4
14/12/2025,LOCAL,PAR,CHI,34,GIMENEZ,MAXIMILIANO,"GIMENEZ, M.",697,11:37,2,1,1,100.0,0,0,0.0,0,0,0.0,3,0,3,1,1,0,0,0,3,0,7,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,-14
14/12/2025,LOCAL,PAR,CHI,55,MOLINAS,JOSE,"MOLINAS, J.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,0
14/12/2025,LOCAL,PAR,CHI,81,CUELLAR,EZEQUIEL,"CUELLAR, E.",195,3:15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,2
14/12/2025,VISITANTE,CHI,PAR,0,MUSRRI,LUIS,"MUSRRI, L.",391,6:31,6,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0,2,0,0,2,0,0,1,10,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,2
14/12/2025,VISITANTE,CHI,PAR,1,PACHANO,GABRIEL,"PACHANO, G.",1204,20:4,4,0,2,0.0,1,4,25.0,1,1,100.0,2,0,2,0,0,1,0,0,0,2,0,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,3
14/12/2025,VISITANTE,CHI,PAR,2,LA RIVERA,TOMAS,"LA RIVERA, T.",1450,24:10,0,0,2,0.0,0,3,0.0,0,0,0.0,2,2,4,1,6,3,0,0,1,1,3,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,6
14/12/2025,VISITANTE,CHI,PAR,3,CASTRO,MATEO,"CASTRO, M.",190,3:10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,-1
14/12/2025,VISITANTE,CHI,PAR,4,HITSCHFELD,MATHIAS,"HITSCHFELD, M.",1404,23:24,14,1,3,33.3,2,3,66.7,6,6,100.0,7,3,10,0,2,3,1,0,0,4,21,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,-16
14/12/2025,VISITANTE,CHI,PAR,7,PINO,TOMAS,"PINO, T.",38,0:38,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,1
14/12/2025,VISITANTE,CHI,PAR,8,ECHEVERRIA,AGUSTIN,"ECHEVERRIA, A.",418,6:58,3,0,2,0.0,1,3,33.3,0,0,0.0,0,0,0,0,0,1,0,0,0,0,-2,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,2
14/12/2025,VISITANTE,CHI,PAR,9,STUARDO,PEDRO,"STUARDO, P.",1865,31:5,6,2,5,40.0,0,4,0.0,2,4,50.0,3,3,6,2,3,2,1,0,3,3,7,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,-6
14/12/2025,VISITANTE,CHI,PAR,10,SARAVIA,FRANCISCO,"SARAVIA, F.",2142,35:42,30,9,13,69.2,2,11,18.2,6,8,75.0,3,2,5,1,1,1,0,0,2,4,21,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,-2
14/12/2025,VISITANTE,CHI,PAR,11,DONOSO,PEDRO,"DONOSO, P.",425,7:5,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,2,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,0,-2
14/12/2025,VISITANTE,CHI,PAR,15,VELÁSQUEZ,MATEO,"VELÁSQUEZ, M.",1043,17:23,2,1,2,50.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,1,-1,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,-3
14/12/2025,VISITANTE,CHI,PAR,17,QUEZADA,MAXIMILIANO,"QUEZADA, M.",1429,23:49,7,3,4,75.0,0,0,0.0,1,1,100.0,4,3,7,0,1,2,0,0,5,1,12,0,"Estadio Primero de Marzo, Asunción",130831,5° Puesto,1,6
14/12/2025,LOCAL,VEN,URU,2,TORRES,DEIKER,"TORRES, D.",1229,20:29,5,1,2,50.0,1,2,50.0,0,1,0.0,1,0,1,4,0,1,0,0,1,3,6,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,11
14/12/2025,LOCAL,VEN,URU,3,VASQUEZ,JULIO,"VASQUEZ, J.",2005,33:25,8,2,8,25.0,1,4,25.0,1,2,50.0,3,3,6,8,5,0,0,0,0,1,17,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,22
14/12/2025,LOCAL,VEN,URU,4,SEGOVIA,RICHARD,"SEGOVIA, R.",1113,18:33,11,1,3,33.3,3,5,60.0,0,1,0.0,1,0,1,2,3,2,0,0,1,1,10,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,11
14/12/2025,LOCAL,VEN,URU,7,LARA,JOSE,"LARA, J.",1641,27:21,17,5,16,31.3,2,5,40.0,1,3,33.3,3,6,9,1,1,0,1,0,2,3,13,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,6
14/12/2025,LOCAL,VEN,URU,9,PERDOMO,JUAN,"PERDOMO, J.",1107,18:27,5,1,1,100.0,1,2,50.0,0,0,0.0,2,0,2,2,1,0,0,0,3,0,9,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,1
14/12/2025,LOCAL,VEN,URU,12,MIQUILARENO,GABRIEL,"MIQUILARENO, G.",580,9:40,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,2,0,-2,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,15
14/12/2025,LOCAL,VEN,URU,14,GUTIERREZ,KEVIN,"GUTIERREZ, K.",1702,28:22,15,6,7,85.7,0,2,0.0,3,4,75.0,7,1,8,2,0,2,0,0,4,3,19,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,9
14/12/2025,LOCAL,VEN,URU,18,ANILLO,WILLIAMS,"ANILLO, W.",1484,24:44,19,3,5,60.0,4,7,57.1,1,1,100.0,5,0,5,2,2,1,0,0,0,2,22,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,11
14/12/2025,LOCAL,VEN,URU,20,MONTERO,ISAAC,"MONTERO, I.",95,1:35,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,-1,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-4
14/12/2025,LOCAL,VEN,URU,23,NIÑO,SAMUEL,"NIÑO, S.",782,13:2,4,2,4,50.0,0,0,0.0,0,3,0.0,2,3,5,1,0,4,0,0,2,3,1,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,1
14/12/2025,LOCAL,VEN,URU,26,SOTO,DIEGO,"SOTO, D.",262,4:22,1,0,2,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,1,1,-2,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,2
14/12/2025,LOCAL,VEN,URU,51,CARRIZO,JOSE,"CARRIZO, J.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,0
14/12/2025,VISITANTE,URU,VEN,0,ABAL,TOMAS,"ABAL, T.",233,3:53,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-5
14/12/2025,VISITANTE,URU,VEN,4,PASTRANA,MANUEL,"PASTRANA, M.",843,14:3,3,0,0,0.0,1,3,33.3,0,2,0.0,0,0,0,1,0,1,0,0,0,2,-1,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-21
14/12/2025,VISITANTE,URU,VEN,5,IZUIBEJERES,FACUNDO,"IZUIBEJERES, F.",1837,30:37,4,2,6,33.3,0,4,0.0,0,0,0.0,2,0,2,9,3,2,0,0,1,1,8,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,-4
14/12/2025,VISITANTE,URU,VEN,8,CRUZ,FEDERICO,"CRUZ, F.",689,11:29,6,2,5,40.0,0,0,0.0,2,2,100.0,3,0,3,1,0,2,0,0,3,3,5,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-16
14/12/2025,VISITANTE,URU,VEN,10,GOMEZ,LAUTARO,"GOMEZ, L.",1561,26:1,15,5,5,100.0,0,1,0.0,5,5,100.0,5,2,7,1,0,2,2,0,4,4,22,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,5
14/12/2025,VISITANTE,URU,VEN,11,TESTA,NICOLAS,"TESTA, N.",2290,38:10,22,8,11,72.7,1,7,14.3,3,3,100.0,6,0,6,3,0,3,0,0,1,4,19,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,-8
14/12/2025,VISITANTE,URU,VEN,13,RAMÍREZ,VALENTINO,"RAMÍREZ, V.",738,12:18,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,0,1,1,0,0,0,0,3,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-17
14/12/2025,VISITANTE,URU,VEN,15,VENET,GABRIEL,"VENET, G.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,0
14/12/2025,VISITANTE,URU,VEN,19,FATA,GABRIEL,"FATA, G.",2101,35:1,11,2,6,33.3,2,6,33.3,1,2,50.0,4,2,6,1,1,5,3,0,2,2,8,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,-19
14/12/2025,VISITANTE,URU,VEN,21,MICHAELSSON,THIAGO,"MICHAELSSON, T.",178,2:58,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,-12
14/12/2025,VISITANTE,URU,VEN,22,OROZCO,LUCAS,"OROZCO, L.",1530,25:30,7,2,4,50.0,1,2,50.0,0,0,0.0,2,0,2,2,2,3,1,0,5,0,8,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,1,12
14/12/2025,VISITANTE,URU,VEN,29,GUZZETTI,JUAN,"GUZZETTI, J.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130832,Bronce,0,0
14/12/2025,LOCAL,ARG,BRA,2,PETTOVELLO,BENJAMIN,"PETTOVELLO, B.",1313,21:53,5,1,6,16.7,0,1,0.0,3,4,75.0,4,3,7,0,0,3,0,0,5,2,2,0,"Estadio Primero de Marzo, Asunción",130833,Final,1,-20
14/12/2025,LOCAL,ARG,BRA,4,HERNANDEZ,MANUEL,"HERNANDEZ, M.",1449,24:9,4,2,5,40.0,0,3,0.0,0,0,0.0,1,1,2,4,2,3,1,0,4,3,4,0,"Estadio Primero de Marzo, Asunción",130833,Final,1,-11
14/12/2025,LOCAL,ARG,BRA,5,CORNALIS,FACUNDO,"CORNALIS, F.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,0
14/12/2025,LOCAL,ARG,BRA,6,GOBETTI,BAUTISTA,"GOBETTI, B.",1484,24:44,12,3,5,60.0,2,5,40.0,0,0,0.0,7,1,8,0,1,1,1,0,2,2,16,0,"Estadio Primero de Marzo, Asunción",130833,Final,1,0
14/12/2025,LOCAL,ARG,BRA,7,TORRENS,ELIAS,"TORRENS, E.",397,6:37,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,-7
14/12/2025,LOCAL,ARG,BRA,8,AMAN,GONZALO,"AMAN, G.",959,15:59,3,0,4,0.0,1,3,33.3,0,2,0.0,0,0,0,1,0,0,0,0,1,2,-4,0,"Estadio Primero de Marzo, Asunción",130833,Final,1,-15
14/12/2025,LOCAL,ARG,BRA,9,CELIZ,JOAQUIN,"CELIZ, J.",1217,20:17,9,2,3,66.7,1,3,33.3,2,4,50.0,1,0,1,2,0,1,0,0,2,2,6,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,-16
14/12/2025,LOCAL,ARG,BRA,10,CAUMO,JOAQUIN,"CAUMO, J.",1192,19:52,23,4,8,50.0,4,8,50.0,3,6,50.0,2,0,2,1,2,2,0,0,2,5,15,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,0
14/12/2025,LOCAL,ARG,BRA,11,MORAVANSKY,ROMAN,"MORAVANSKY, R.",1414,23:34,3,0,1,0.0,1,2,50.0,0,0,0.0,3,1,4,4,2,1,0,0,0,0,10,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,-18
14/12/2025,LOCAL,ARG,BRA,12,FESSIA,MATEO,"FESSIA, M.",746,12:26,3,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0,1,0,1,0,0,3,1,1,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,-14
14/12/2025,LOCAL,ARG,BRA,14,PETTINAROLI,SANTIAGO,"PETTINAROLI, S.",1461,24:21,13,4,8,50.0,0,3,0.0,5,9,55.6,6,1,7,1,0,3,0,0,3,5,7,0,"Estadio Primero de Marzo, Asunción",130833,Final,1,-10
14/12/2025,LOCAL,ARG,BRA,15,MARQUEZ,JUAN,"MARQUEZ, J.",368,6:8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,"Estadio Primero de Marzo, Asunción",130833,Final,0,6
14/12/2025,VISITANTE,BRA,ARG,2,MATHIAS,CAIO,"MATHIAS, C.",985,16:25,6,0,0,0.0,2,6,33.3,0,0,0.0,0,0,0,1,0,0,0,0,1,1,3,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,-6
14/12/2025,VISITANTE,BRA,ARG,3,NASCIMENTO,MATHEUS,"NASCIMENTO, M.",892,14:52,2,1,2,50.0,0,5,0.0,0,0,0.0,0,0,0,2,2,2,0,0,3,0,-2,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,8
14/12/2025,VISITANTE,BRA,ARG,6,ALVES,PEDRO,"ALVES, P.",481,8:1,0,0,1,0.0,0,0,0.0,0,0,0.0,3,2,5,0,0,0,1,0,4,1,5,1,"Estadio Primero de Marzo, Asunción",130833,Final,1,-9
14/12/2025,VISITANTE,BRA,ARG,8,FERNANDES,JOAO GABRIEL,"FERNANDES, J.",117,1:57,0,0,0,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,-1,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,-3
14/12/2025,VISITANTE,BRA,ARG,10,MELO,PIETRO,"MELO, P.",1830,30:30,18,1,4,25.0,1,5,20.0,13,13,100.0,2,3,5,7,1,4,0,0,2,6,20,1,"Estadio Primero de Marzo, Asunción",130833,Final,1,12
14/12/2025,VISITANTE,BRA,ARG,11,BANDIERA,JOÃO,"BANDIERA, J.",381,6:21,1,0,0,0.0,0,1,0.0,1,2,50.0,0,0,0,2,0,0,0,0,2,1,1,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,8
14/12/2025,VISITANTE,BRA,ARG,14,NEVES,JOAO,"NEVES, J.",1806,30:6,16,2,3,66.7,3,8,37.5,3,4,75.0,6,1,7,1,0,3,2,0,2,1,16,1,"Estadio Primero de Marzo, Asunción",130833,Final,1,8
14/12/2025,VISITANTE,BRA,ARG,25,SOUZA,PEDRO,"SOUZA, P.",1432,23:52,24,4,9,44.4,4,8,50.0,4,4,100.0,3,1,4,2,0,3,0,0,2,2,18,1,"Estadio Primero de Marzo, Asunción",130833,Final,1,20
14/12/2025,VISITANTE,BRA,ARG,33,FERREIRA,CRISTIAN,"FERREIRA, C.",1567,26:7,7,2,2,100.0,0,0,0.0,3,5,60.0,8,2,10,2,1,3,3,0,4,5,18,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,25
14/12/2025,VISITANTE,BRA,ARG,45,SANTOS,ISAIAH,"SANTOS, I.",1488,24:48,13,4,7,57.1,1,2,50.0,2,3,66.7,4,0,4,1,0,2,0,0,4,3,11,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,26
14/12/2025,VISITANTE,BRA,ARG,50,SANTOS,EDUARDO,"SANTOS, E.",689,11:29,7,1,1,100.0,1,5,20.0,2,2,100.0,2,3,5,1,0,0,0,0,2,1,9,1,"Estadio Primero de Marzo, Asunción",130833,Final,1,11
14/12/2025,VISITANTE,BRA,ARG,99,DE RINALDE,JOÃO MARCELO,"DE RINALDE, J.",332,5:32,4,2,2,100.0,0,0,0.0,0,0,0.0,4,1,5,0,0,0,0,0,1,0,9,1,"Estadio Primero de Marzo, Asunción",130833,Final,0,5
10/12/2025,VISITANTE,ARG,URU,,TOTALES,,TOTALES,12000,,93,22,40,55.0,12,35,34.3,13,22,59.1,29,13,42,16,11,13,4,0,19,20,103,1,"Estadio Primero de Marzo, Asunción",125521,Grupo A,0,175
10/12/2025,LOCAL,URU,ARG,,TOTALES,,TOTALES,12000,,58,20,48,41.7,4,17,23.5,6,12,50.0,25,12,37,15,3,21,2,0,20,19,47,0,"Estadio Primero de Marzo, Asunción",125521,Grupo A,0,-175
10/12/2025,VISITANTE,COL,ECU,,TOTALES,,TOTALES,12000,,79,18,45,40.0,12,29,41.4,7,19,36.8,31,17,48,19,13,14,5,0,14,16,94,1,"Estadio Primero de Marzo, Asunción",125522,Grupo A,0,155
10/12/2025,LOCAL,ECU,COL,,TOTALES,,TOTALES,12001,,48,7,31,22.6,9,31,29.0,7,10,70.0,26,11,37,14,9,24,1,0,16,14,36,0,"Estadio Primero de Marzo, Asunción",125522,Grupo A,0,-155
11/12/2025,LOCAL,COL,URU,,TOTALES,,TOTALES,12000,,61,12,40,30.0,8,30,26.7,13,24,54.2,13,16,29,12,8,15,5,0,14,15,39,0,"Estadio Primero de Marzo, Asunción",125523,Grupo A,0,-110
11/12/2025,VISITANTE,URU,COL,,TOTALES,,TOTALES,12001,,83,23,35,65.7,9,33,27.3,10,12,83.3,33,13,46,22,10,23,7,0,15,14,107,1,"Estadio Primero de Marzo, Asunción",125523,Grupo A,0,110
11/12/2025,LOCAL,ARG,ECU,,TOTALES,,TOTALES,12000,,126,29,51,56.9,18,38,47.4,14,21,66.7,35,12,47,31,19,7,5,0,8,14,172,1,"Estadio Primero de Marzo, Asunción",125524,Grupo A,0,415
11/12/2025,VISITANTE,ECU,ARG,,TOTALES,,TOTALES,12000,,43,7,26,26.9,8,30,26.7,5,7,71.4,24,1,25,10,5,29,4,0,14,8,15,0,"Estadio Primero de Marzo, Asunción",125524,Grupo A,0,-415
12/12/2025,VISITANTE,ECU,URU,,TOTALES,,TOTALES,12001,,58,17,35,48.6,5,28,17.9,9,14,64.3,28,12,40,8,12,24,5,0,16,12,53,0,"Estadio Primero de Marzo, Asunción",125525,Grupo A,0,-115
12/12/2025,LOCAL,URU,ECU,,TOTALES,,TOTALES,12000,,81,19,41,46.3,11,30,36.7,10,14,71.4,24,8,32,21,14,17,1,0,12,16,87,1,"Estadio Primero de Marzo, Asunción",125525,Grupo A,0,115
12/12/2025,VISITANTE,ARG,COL,,TOTALES,,TOTALES,12001,,78,16,35,45.7,7,30,23.3,25,35,71.4,32,19,51,17,7,18,3,0,18,27,86,1,"Estadio Primero de Marzo, Asunción",125526,Grupo A,0,45
12/12/2025,LOCAL,COL,ARG,,TOTALES,,TOTALES,12000,,69,15,39,38.5,8,26,30.8,15,22,68.2,24,8,32,11,8,13,2,0,27,18,60,0,"Estadio Primero de Marzo, Asunción",125526,Grupo A,0,-45
10/12/2025,LOCAL,PAR,VEN,,TOTALES,,TOTALES,12000,,67,18,41,43.9,9,32,28.1,4,10,40.0,33,13,46,17,9,18,3,0,18,20,72,1,"Estadio Primero de Marzo, Asunción",125527,Grupo B,0,45
10/12/2025,VISITANTE,VEN,PAR,,TOTALES,,TOTALES,12000,,58,17,49,34.7,5,24,20.8,9,19,47.4,30,16,46,12,13,20,2,0,20,18,50,0,"Estadio Primero de Marzo, Asunción",125527,Grupo B,0,-45
10/12/2025,LOCAL,BRA,CHI,,TOTALES,,TOTALES,12001,,99,22,40,55.0,15,50,30.0,10,20,50.0,27,28,55,25,10,10,9,0,14,15,125,1,"Estadio Primero de Marzo, Asunción",125528,Grupo B,0,145
10/12/2025,VISITANTE,CHI,BRA,,TOTALES,,TOTALES,12000,,70,19,47,40.4,8,25,32.0,8,12,66.7,20,10,30,18,7,18,3,0,15,14,61,0,"Estadio Primero de Marzo, Asunción",125528,Grupo B,0,-145
11/12/2025,LOCAL,CHI,PAR,,TOTALES,,TOTALES,12000,,95,27,48,56.2,9,25,36.0,14,18,77.8,26,5,31,19,13,13,4,0,19,18,108,1,"Estadio Primero de Marzo, Asunción",125529,Grupo B,0,125
11/12/2025,VISITANTE,PAR,CHI,,TOTALES,,TOTALES,12000,,70,17,38,44.7,7,19,36.8,15,22,68.2,27,8,35,12,9,23,4,0,18,19,67,0,"Estadio Primero de Marzo, Asunción",125529,Grupo B,0,-125
11/12/2025,VISITANTE,BRA,VEN,,TOTALES,,TOTALES,12000,,94,27,47,57.4,10,39,25.6,10,19,52.6,41,18,59,16,3,12,5,0,13,16,107,1,"Estadio Primero de Marzo, Asunción",125530,Grupo B,0,75
11/12/2025,LOCAL,VEN,BRA,,TOTALES,,TOTALES,12001,,79,22,50,44.0,8,28,28.6,11,16,68.8,24,9,33,16,10,8,2,0,16,13,79,0,"Estadio Primero de Marzo, Asunción",125530,Grupo B,0,-75
12/12/2025,VISITANTE,BRA,PAR,,TOTALES,,TOTALES,12000,,117,32,54,59.3,13,35,37.1,14,19,73.7,37,25,62,27,12,16,5,0,17,15,158,1,"Estadio Primero de Marzo, Asunción",125531,Grupo B,0,350
12/12/2025,LOCAL,PAR,BRA,,TOTALES,,TOTALES,12000,,47,12,36,33.3,5,26,19.2,8,13,61.5,14,4,18,8,9,23,6,0,15,17,15,0,"Estadio Primero de Marzo, Asunción",125531,Grupo B,0,-350
12/12/2025,LOCAL,CHI,VEN,,TOTALES,,TOTALES,12000,,64,15,31,48.4,9,25,36.0,7,14,50.0,21,5,26,16,8,13,5,0,16,11,67,0,"Estadio Primero de Marzo, Asunción",125532,Grupo B,0,-95
12/12/2025,VISITANTE,VEN,CHI,,TOTALES,,TOTALES,12000,,83,22,35,62.9,7,24,29.2,18,21,85.7,28,3,31,21,7,12,4,0,11,16,101,1,"Estadio Primero de Marzo, Asunción",125532,Grupo B,0,95
13/12/2025,LOCAL,COL,PAR,,TOTALES,,TOTALES,12000,,66,22,44,50.0,5,34,14.7,7,10,70.0,32,9,41,10,6,12,5,0,19,9,62,0,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,-25
